epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,111.692,0.43565,0.29278,0.86178,0.88252,0.74013,0.83674,0.6066,1.17509,1.02882,1.221,0.00069805,0.00069805,0.00069805
63,127.791,0.42801,0.28814,0.85931,0.87366,0.75769,0.82948,0.6091,1.17638,1.08586,1.22241,0.0006931,0.0006931,0.0006931
64,143.885,0.4239,0.28808,0.85921,0.87769,0.76884,0.83569,0.60879,1.19528,1.06535,1.23864,0.00068815,0.00068815,0.00068815
65,160.002,0.42079,0.28695,0.85612,0.88977,0.76098,0.83925,0.60738,1.19065,1.02877,1.21274,0.0006832,0.0006832,0.0006832
66,176.135,0.42823,0.28968,0.85792,0.86882,0.74947,0.8189,0.59385,1.20849,1.08213,1.22381,0.00067825,0.00067825,0.00067825
67,192.269,0.41577,0.28501,0.85667,0.87077,0.75684,0.83541,0.60001,1.21889,1.05034,1.22815,0.0006733,0.0006733,0.0006733
68,208.419,0.41473,0.28392,0.85502,0.89586,0.74188,0.82038,0.59415,1.20727,1.06885,1.22091,0.00066835,0.00066835,0.00066835
69,224.559,0.41805,0.28898,0.85597,0.88184,0.77419,0.8527,0.60887,1.2151,0.99633,1.22514,0.0006634,0.0006634,0.0006634
70,240.766,0.41429,0.28429,0.85547,0.88389,0.76996,0.84618,0.61116,1.20854,1.07461,1.21293,0.00065845,0.00065845,0.00065845
71,257.156,0.41227,0.28112,0.85576,0.89492,0.75322,0.84842,0.62077,1.20336,1.08354,1.21463,0.0006535,0.0006535,0.0006535
72,273.529,0.41328,0.28136,0.85587,0.89313,0.73918,0.84391,0.62175,1.1747,1.03301,1.21311,0.00064855,0.00064855,0.00064855
73,289.858,0.40353,0.27988,0.85425,0.87342,0.75521,0.83998,0.6182,1.17544,1.05095,1.19966,0.0006436,0.0006436,0.0006436
74,306.189,0.41244,0.27748,0.85213,0.89314,0.73857,0.83964,0.61769,1.15263,1.03082,1.20101,0.00063865,0.00063865,0.00063865
75,322.434,0.41542,0.27654,0.85379,0.87127,0.78398,0.8513,0.60792,1.22031,0.99158,1.23223,0.0006337,0.0006337,0.0006337
76,338.842,0.41158,0.27042,0.85274,0.87764,0.76237,0.84633,0.62916,1.15827,1.06146,1.20632,0.00062875,0.00062875,0.00062875
77,355.313,0.40116,0.26811,0.8513,0.87644,0.77464,0.84101,0.62001,1.15251,1.0237,1.18987,0.0006238,0.0006238,0.0006238
78,371.642,0.39255,0.26635,0.84979,0.86311,0.76744,0.85007,0.62833,1.18142,1.04896,1.24193,0.00061885,0.00061885,0.00061885
79,388.047,0.39463,0.26508,0.8442,0.86087,0.7861,0.84755,0.61844,1.18053,1.03438,1.22208,0.0006139,0.0006139,0.0006139
80,404.354,0.39609,0.26689,0.85152,0.86881,0.77547,0.84467,0.62635,1.17462,1.07587,1.20174,0.00060895,0.00060895,0.00060895
81,420.663,0.38609,0.26298,0.8462,0.86432,0.78271,0.85116,0.64193,1.12878,1.03468,1.17989,0.000604,0.000604,0.000604
82,437.011,0.37841,0.2619,0.84601,0.86975,0.76309,0.83829,0.62119,1.16876,1.00614,1.21324,0.00059905,0.00059905,0.00059905
83,453.31,0.37666,0.25966,0.84474,0.8922,0.74261,0.83685,0.61151,1.21245,1.05857,1.23206,0.0005941,0.0005941,0.0005941
84,469.519,0.3829,0.26247,0.85001,0.85901,0.77435,0.84588,0.62098,1.19401,1.02355,1.21108,0.00058915,0.00058915,0.00058915
85,485.761,0.37383,0.25843,0.84418,0.8619,0.76637,0.84745,0.63459,1.16911,1.06457,1.20249,0.0005842,0.0005842,0.0005842
86,502.519,0.38124,0.26143,0.84594,0.85979,0.75215,0.83991,0.62393,1.2155,1.11502,1.23198,0.00057925,0.00057925,0.00057925
87,518.967,0.37312,0.25673,0.8428,0.87019,0.763,0.84954,0.63993,1.15179,1.05756,1.20718,0.0005743,0.0005743,0.0005743
88,535.211,0.37277,0.25671,0.8412,0.85755,0.74389,0.83268,0.62013,1.16417,1.0473,1.20785,0.00056935,0.00056935,0.00056935
89,551.495,0.36558,0.25304,0.84107,0.85926,0.7834,0.85429,0.62348,1.21315,0.99773,1.22398,0.0005644,0.0005644,0.0005644
90,567.896,0.3715,0.25365,0.84154,0.86115,0.77982,0.85386,0.61532,1.25024,1.03851,1.22786,0.00055945,0.00055945,0.00055945
91,584.568,0.37622,0.25573,0.84285,0.88304,0.75512,0.84544,0.62286,1.16743,1.02934,1.21845,0.0005545,0.0005545,0.0005545
92,601.641,0.37048,0.25421,0.84257,0.86316,0.75382,0.83266,0.61783,1.19121,1.06044,1.22971,0.00054955,0.00054955,0.00054955
93,617.951,0.37069,0.25262,0.84263,0.86461,0.75846,0.84278,0.64151,1.13823,1.06448,1.20782,0.0005446,0.0005446,0.0005446
94,634.189,0.35387,0.2435,0.83614,0.87934,0.75557,0.8485,0.63196,1.17953,1.07835,1.21913,0.00053965,0.00053965,0.00053965
95,650.502,0.35212,0.24371,0.84113,0.84908,0.76386,0.84261,0.62502,1.17649,1.07821,1.21942,0.0005347,0.0005347,0.0005347
96,666.709,0.361,0.24872,0.83907,0.8667,0.75405,0.83835,0.62795,1.17641,1.1633,1.21249,0.00052975,0.00052975,0.00052975
97,683.095,0.34765,0.24081,0.83703,0.86298,0.75851,0.84395,0.62076,1.20536,1.10108,1.2221,0.0005248,0.0005248,0.0005248
98,699.336,0.34494,0.23926,0.83713,0.88542,0.76195,0.84695,0.62652,1.16262,1.0198,1.21464,0.00051985,0.00051985,0.00051985
99,715.549,0.34786,0.24286,0.83649,0.87192,0.76966,0.84776,0.62969,1.15175,1.02602,1.19787,0.0005149,0.0005149,0.0005149
100,731.776,0.35011,0.24409,0.83424,0.86541,0.75902,0.8271,0.61966,1.12073,1.04238,1.1881,0.00050995,0.00050995,0.00050995
101,748.012,0.35148,0.24374,0.83604,0.86362,0.75684,0.82636,0.6152,1.14191,1.07288,1.2028,0.000505,0.000505,0.000505
102,764.281,0.34127,0.24001,0.83482,0.86118,0.7636,0.83712,0.62671,1.15615,1.0608,1.22512,0.00050005,0.00050005,0.00050005
103,780.548,0.34151,0.23961,0.83368,0.84582,0.76982,0.83895,0.61639,1.18805,1.0663,1.22861,0.0004951,0.0004951,0.0004951
