epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,526.253,0.50802,0.3798,0.92424,0.76175,0.56622,0.65251,0.36124,1.70139,1.92252,1.71757,0.0005842,0.0005842,0.0005842
86,532.477,0.51089,0.38285,0.93098,0.80897,0.56972,0.66646,0.38679,1.64157,1.78363,1.70718,0.00057925,0.00057925,0.00057925
87,538.473,0.51635,0.38775,0.93104,0.73811,0.56591,0.62388,0.36355,1.74272,2.05145,1.82581,0.0005743,0.0005743,0.0005743
88,544.469,0.52092,0.39081,0.92866,0.8167,0.54631,0.6028,0.34329,1.70328,1.99757,1.78195,0.00056935,0.00056935,0.00056935
89,550.501,0.49294,0.37634,0.92558,0.83195,0.52605,0.59261,0.34275,1.65168,1.92342,1.70329,0.0005644,0.0005644,0.0005644
90,556.503,0.51825,0.38821,0.93308,0.7833,0.49677,0.56817,0.32566,1.66686,2.15746,1.69122,0.00055945,0.00055945,0.00055945
91,562.552,0.50229,0.39075,0.92215,0.69821,0.56087,0.59867,0.34333,1.67148,1.81823,1.77917,0.0005545,0.0005545,0.0005545
92,568.588,0.48989,0.36469,0.92303,0.79136,0.56411,0.62339,0.36424,1.62381,1.82399,1.6912,0.00054955,0.00054955,0.00054955
93,574.616,0.50291,0.38039,0.92278,0.76194,0.53707,0.60832,0.36671,1.61073,2.06174,1.64563,0.0005446,0.0005446,0.0005446
94,580.715,0.49373,0.3686,0.92009,0.79566,0.52239,0.62531,0.3648,1.65217,1.87479,1.73428,0.00053965,0.00053965,0.00053965
95,586.776,0.49884,0.37188,0.92112,0.7625,0.55301,0.61952,0.36075,1.66052,1.98565,1.75618,0.0005347,0.0005347,0.0005347
96,592.918,0.48608,0.36867,0.91911,0.77675,0.51858,0.60507,0.34932,1.70592,2.04708,1.78149,0.00052975,0.00052975,0.00052975
97,598.916,0.47284,0.36742,0.9233,0.7954,0.50271,0.61223,0.36324,1.6075,2.08281,1.64026,0.0005248,0.0005248,0.0005248
98,605.376,0.45953,0.34496,0.91052,0.75593,0.53376,0.63809,0.37425,1.65489,1.96811,1.72689,0.00051985,0.00051985,0.00051985
99,611.441,0.48394,0.36725,0.92178,0.78564,0.54175,0.62768,0.36995,1.63043,1.97882,1.71517,0.0005149,0.0005149,0.0005149
100,617.5,0.4896,0.3731,0.92126,0.81095,0.51717,0.59122,0.35149,1.6283,1.96775,1.70885,0.00050995,0.00050995,0.00050995
101,623.651,0.46067,0.35623,0.90985,0.73394,0.5265,0.5816,0.33581,1.62197,2.10627,1.66686,0.000505,0.000505,0.000505
102,629.741,0.46067,0.34638,0.9085,0.74669,0.57826,0.65361,0.37743,1.61827,1.83037,1.72639,0.00050005,0.00050005,0.00050005
103,635.808,0.48369,0.36318,0.92075,0.80717,0.55825,0.65103,0.37213,1.63622,1.76447,1.75623,0.0004951,0.0004951,0.0004951
104,642.047,0.47028,0.35206,0.91545,0.74289,0.54208,0.62456,0.36723,1.68744,1.91676,1.77349,0.00049015,0.00049015,0.00049015
105,648.208,0.45584,0.34796,0.91344,0.77406,0.5429,0.64458,0.36823,1.7135,1.8875,1.82357,0.0004852,0.0004852,0.0004852
106,654.352,0.46118,0.35055,0.91593,0.80001,0.51206,0.62791,0.3685,1.64794,1.93639,1.72411,0.00048025,0.00048025,0.00048025
107,660.484,0.45696,0.34382,0.91546,0.77299,0.56206,0.61516,0.35198,1.6918,2.02221,1.78666,0.0004753,0.0004753,0.0004753
108,666.579,0.46941,0.34884,0.91427,0.88959,0.53054,0.66305,0.38221,1.63284,1.81815,1.76222,0.00047035,0.00047035,0.00047035
109,672.789,0.45595,0.34623,0.90958,0.74997,0.55888,0.63574,0.37807,1.61828,1.87266,1.74332,0.0004654,0.0004654,0.0004654
110,679.216,0.44481,0.33816,0.90151,0.70574,0.55872,0.64319,0.38682,1.6492,1.92933,1.72545,0.00046045,0.00046045,0.00046045
111,685.708,0.45815,0.34881,0.90889,0.73331,0.56272,0.63835,0.38266,1.64367,2.0045,1.74848,0.0004555,0.0004555,0.0004555
112,692.039,0.45151,0.34463,0.91207,0.76275,0.55176,0.64004,0.38362,1.64069,1.97581,1.75644,0.00045055,0.00045055,0.00045055
113,698.332,0.45334,0.33548,0.90586,0.75616,0.56713,0.66204,0.39704,1.61439,1.87846,1.71775,0.0004456,0.0004456,0.0004456
114,704.599,0.44122,0.33246,0.90447,0.82089,0.53016,0.65128,0.39383,1.63005,2.16963,1.68683,0.00044065,0.00044065,0.00044065
115,710.808,0.43676,0.32537,0.89829,0.76689,0.5888,0.64957,0.37445,1.64753,1.89434,1.76891,0.0004357,0.0004357,0.0004357
116,716.963,0.43777,0.33248,0.90266,0.81238,0.56021,0.63632,0.37402,1.62054,1.98762,1.74469,0.00043075,0.00043075,0.00043075
117,723.148,0.43525,0.3286,0.89723,0.77003,0.55406,0.62342,0.37136,1.61724,2.06629,1.73054,0.0004258,0.0004258,0.0004258
118,729.239,0.43044,0.32392,0.89959,0.83303,0.53403,0.63117,0.37384,1.6111,2.0742,1.74285,0.00042085,0.00042085,0.00042085
119,735.392,0.43515,0.33167,0.89936,0.84777,0.55979,0.64149,0.39127,1.59343,2.05267,1.72464,0.0004159,0.0004159,0.0004159
120,741.535,0.4487,0.33543,0.90234,0.86351,0.54095,0.62874,0.37602,1.64289,2.15116,1.76407,0.00041095,0.00041095,0.00041095
121,747.667,0.4256,0.32134,0.8918,0.78773,0.54646,0.63195,0.36736,1.69286,1.95485,1.83419,0.000406,0.000406,0.000406
122,753.793,0.43662,0.32716,0.90405,0.8893,0.50753,0.62524,0.36463,1.6531,1.97992,1.78347,0.00040105,0.00040105,0.00040105
123,759.869,0.43261,0.32634,0.89943,0.7848,0.57693,0.63518,0.37427,1.65524,1.9379,1.7578,0.0003961,0.0003961,0.0003961
124,765.853,0.40936,0.31299,0.89403,0.75407,0.5531,0.64036,0.38482,1.66543,1.965,1.76273,0.00039115,0.00039115,0.00039115
125,772.064,0.42943,0.3197,0.89483,0.86192,0.49882,0.643,0.39401,1.64697,1.95318,1.7665,0.0003862,0.0003862,0.0003862
126,778.254,0.41071,0.31398,0.89638,0.88517,0.51079,0.64672,0.3931,1.65315,2.02578,1.78155,0.00038125,0.00038125,0.00038125
127,784.695,0.41146,0.31891,0.89374,0.81675,0.53124,0.62888,0.38442,1.6504,2.14863,1.77178,0.0003763,0.0003763,0.0003763
128,790.866,0.41414,0.31862,0.89443,0.87049,0.51613,0.63732,0.3845,1.61888,2.05552,1.74137,0.00037135,0.00037135,0.00037135
129,797.09,0.41579,0.31976,0.8943,0.88116,0.48812,0.63822,0.38867,1.61938,1.96945,1.72295,0.0003664,0.0003664,0.0003664
130,803.299,0.41555,0.3145,0.89503,0.83163,0.53015,0.64689,0.38584,1.60424,1.90017,1.71904,0.00036145,0.00036145,0.00036145
131,809.744,0.40839,0.31606,0.89276,0.84034,0.52412,0.63952,0.39113,1.605,1.75436,1.72988,0.0003565,0.0003565,0.0003565
132,816.106,0.4203,0.31428,0.88809,0.78158,0.56156,0.66448,0.40935,1.57928,1.78699,1.72066,0.00035155,0.00035155,0.00035155
133,823.146,0.40313,0.30526,0.88812,0.80347,0.54009,0.662,0.40193,1.61126,1.89421,1.76354,0.0003466,0.0003466,0.0003466
134,829.886,0.40054,0.30676,0.89044,0.7799,0.5423,0.64798,0.39701,1.62993,2.07737,1.75921,0.00034165,0.00034165,0.00034165
135,836.165,0.41388,0.31336,0.89276,0.80635,0.57428,0.6568,0.39458,1.65591,2.14386,1.75267,0.0003367,0.0003367,0.0003367
136,842.315,0.4109,0.30966,0.89113,0.77162,0.5347,0.64113,0.38279,1.66532,2.09518,1.79037,0.00033175,0.00033175,0.00033175
137,848.762,0.40126,0.30496,0.88809,0.85646,0.49891,0.65025,0.38448,1.64897,2.11147,1.76004,0.0003268,0.0003268,0.0003268
138,854.89,0.41465,0.31588,0.89059,0.74455,0.55803,0.66454,0.39224,1.65535,2.00569,1.78009,0.00032185,0.00032185,0.00032185
139,861.107,0.4044,0.30715,0.88506,0.78669,0.5294,0.64456,0.3921,1.63349,2.04802,1.72326,0.0003169,0.0003169,0.0003169
140,867.18,0.39605,0.30342,0.89158,0.79003,0.53357,0.65547,0.39823,1.63384,2.06616,1.72966,0.00031195,0.00031195,0.00031195
141,873.206,0.39185,0.30104,0.88915,0.80441,0.53142,0.64691,0.39142,1.65297,2.11291,1.71212,0.000307,0.000307,0.000307
142,879.275,0.39376,0.2964,0.88846,0.77545,0.54495,0.64214,0.39361,1.62995,2.00793,1.72238,0.00030205,0.00030205,0.00030205
143,885.403,0.39646,0.29589,0.88933,0.77725,0.56996,0.65986,0.39896,1.63256,1.8734,1.77209,0.0002971,0.0002971,0.0002971
144,891.54,0.38158,0.29515,0.88284,0.79224,0.55662,0.63713,0.37981,1.6538,1.97945,1.79582,0.00029215,0.00029215,0.00029215
145,897.76,0.3848,0.29578,0.88449,0.8702,0.51954,0.64776,0.39834,1.62959,1.98206,1.76428,0.0002872,0.0002872,0.0002872
146,903.972,0.37914,0.28581,0.87816,0.86574,0.52878,0.66594,0.3944,1.63993,1.89112,1.78842,0.00028225,0.00028225,0.00028225
147,910.125,0.38577,0.28893,0.88173,0.80497,0.53813,0.65465,0.38942,1.62687,1.86552,1.77608,0.0002773,0.0002773,0.0002773
148,916.301,0.38064,0.29069,0.88423,0.83178,0.52247,0.63703,0.38748,1.61914,1.99379,1.78807,0.00027235,0.00027235,0.00027235
149,922.485,0.37619,0.28853,0.8826,0.82806,0.54455,0.63089,0.39605,1.57781,1.9792,1.72552,0.0002674,0.0002674,0.0002674
150,928.517,0.38558,0.29254,0.88609,0.88072,0.53881,0.65772,0.40333,1.57357,1.9312,1.71384,0.00026245,0.00026245,0.00026245
151,934.502,0.36548,0.28021,0.87545,0.79294,0.56529,0.6643,0.39371,1.60201,1.97362,1.74806,0.0002575,0.0002575,0.0002575
152,941.081,0.37152,0.28447,0.882,0.82122,0.55285,0.65576,0.38653,1.62115,1.88858,1.77096,0.00025255,0.00025255,0.00025255
153,947.523,0.36845,0.28519,0.87671,0.77297,0.53695,0.63284,0.3848,1.61079,1.97999,1.74706,0.0002476,0.0002476,0.0002476
154,953.752,0.3688,0.2853,0.88051,0.804,0.53511,0.63845,0.38312,1.61053,2.14538,1.75113,0.00024265,0.00024265,0.00024265
155,960.29,0.375,0.28769,0.87726,0.81186,0.54532,0.63357,0.38258,1.6006,2.11434,1.73427,0.0002377,0.0002377,0.0002377
156,966.873,0.38256,0.28831,0.88308,0.81798,0.51005,0.61767,0.38773,1.57566,2.01753,1.72293,0.00023275,0.00023275,0.00023275
157,973.378,0.35928,0.2791,0.87726,0.75766,0.55268,0.65182,0.38821,1.55916,1.91387,1.72627,0.0002278,0.0002278,0.0002278
