epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
160,1720.03,0.34104,0.24864,0.83378,0.83785,0.75613,0.81927,0.60153,1.15967,1.12353,1.17152,0.00021295,0.00021295,0.00021295
161,1730.56,0.34614,0.24865,0.83522,0.85448,0.74499,0.81501,0.60141,1.16108,1.11503,1.19032,0.000208,0.000208,0.000208
162,1741.08,0.34381,0.24825,0.83288,0.82871,0.76264,0.81614,0.59738,1.16422,1.10228,1.1885,0.00020305,0.00020305,0.00020305
163,1751.68,0.34873,0.25162,0.8347,0.8366,0.75948,0.8228,0.60651,1.15587,1.13303,1.18725,0.0001981,0.0001981,0.0001981
164,1762.22,0.33954,0.24701,0.83283,0.84037,0.76063,0.82649,0.61539,1.14868,1.14036,1.18252,0.00019315,0.00019315,0.00019315
165,1772.72,0.34076,0.24795,0.83152,0.84542,0.75738,0.83147,0.62015,1.15486,1.154,1.18134,0.0001882,0.0001882,0.0001882
166,1783.25,0.33668,0.24636,0.82992,0.84641,0.7447,0.83284,0.62439,1.14467,1.1254,1.17587,0.00018325,0.00018325,0.00018325
167,1793.78,0.33677,0.24747,0.83462,0.83625,0.76032,0.82288,0.6114,1.15145,1.10902,1.18365,0.0001783,0.0001783,0.0001783
168,1804.35,0.32834,0.24311,0.83164,0.83093,0.76752,0.82393,0.61015,1.15579,1.10571,1.18687,0.00017335,0.00017335,0.00017335
169,1814.86,0.32824,0.24155,0.83158,0.83831,0.76333,0.82751,0.61861,1.14613,1.12142,1.18146,0.0001684,0.0001684,0.0001684
170,1825.5,0.33461,0.24198,0.83172,0.83838,0.75844,0.82569,0.61405,1.15269,1.10153,1.18279,0.00016345,0.00016345,0.00016345
171,1836.04,0.33282,0.24359,0.83245,0.83263,0.75846,0.82528,0.61307,1.14955,1.102,1.18461,0.0001585,0.0001585,0.0001585
172,1846.68,0.33065,0.24245,0.83051,0.84745,0.75627,0.8298,0.61969,1.14916,1.11556,1.19055,0.00015355,0.00015355,0.00015355
173,1857.3,0.326,0.24062,0.82709,0.84875,0.75095,0.82956,0.61989,1.15091,1.11532,1.18991,0.0001486,0.0001486,0.0001486
174,1867.84,0.32885,0.24155,0.8306,0.85273,0.74695,0.82437,0.61526,1.14349,1.10784,1.18623,0.00014365,0.00014365,0.00014365
175,1878.36,0.32526,0.24096,0.82805,0.84262,0.75487,0.82457,0.61652,1.14521,1.11582,1.18352,0.0001387,0.0001387,0.0001387
