epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,182.085,1.32119,1.87408,1.57979,0.76592,0.67952,0.72928,0.3998,1.68595,1.52414,1.60641,0.00020795,0.00020795,0.00020795
61,184.948,1.29365,1.82429,1.54822,0.79047,0.64216,0.73602,0.38901,1.72574,1.49341,1.63882,0.000203,0.000203,0.000203
62,187.825,1.33106,1.81339,1.55433,0.71915,0.71506,0.74698,0.39821,1.69407,1.44637,1.61771,0.00019805,0.00019805,0.00019805
63,190.689,1.36246,1.91609,1.60745,0.76213,0.69033,0.73881,0.39255,1.68591,1.51099,1.60125,0.0001931,0.0001931,0.0001931
64,193.551,1.34544,1.88317,1.58901,0.77391,0.6516,0.73647,0.37518,1.76883,1.47897,1.63838,0.00018815,0.00018815,0.00018815
65,196.496,1.35698,1.88036,1.5793,0.68696,0.71031,0.72665,0.40103,1.69087,1.48918,1.59742,0.0001832,0.0001832,0.0001832
66,199.364,1.29899,1.79803,1.53728,0.74742,0.68938,0.73877,0.39343,1.74373,1.47475,1.6221,0.00017825,0.00017825,0.00017825
67,202.269,1.31063,1.80126,1.56063,0.72743,0.7042,0.74713,0.3958,1.77194,1.43161,1.63165,0.0001733,0.0001733,0.0001733
68,205.662,1.29088,1.74909,1.53652,0.78978,0.66665,0.75112,0.42554,1.63838,1.37971,1.55352,0.00016835,0.00016835,0.00016835
69,209.054,1.29599,1.86465,1.54444,0.79798,0.65838,0.76065,0.42703,1.60779,1.38351,1.53792,0.0001634,0.0001634,0.0001634
70,212.53,1.23781,1.78356,1.52652,0.78859,0.65921,0.75342,0.39335,1.72786,1.44986,1.60436,0.00015845,0.00015845,0.00015845
71,215.621,1.28017,1.8259,1.56658,0.78021,0.67645,0.76024,0.39593,1.7254,1.43769,1.60391,0.0001535,0.0001535,0.0001535
