epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,272.556,0.72938,0.46133,0.94588,0.87166,0.88061,0.90417,0.65605,1.04188,0.63531,1.10563,0.0001783,0.0001783,0.0001783
85,286.13,0.72826,0.45568,0.94574,0.91255,0.84821,0.90482,0.65166,1.06871,0.62022,1.11247,0.0001684,0.0001684,0.0001684
86,299.69,0.71709,0.4533,0.94475,0.89374,0.85111,0.90665,0.66217,1.03863,0.61242,1.09872,0.0001585,0.0001585,0.0001585
87,313.248,0.71553,0.44194,0.93846,0.86763,0.89511,0.91524,0.67474,1.0433,0.59996,1.09566,0.0001486,0.0001486,0.0001486
88,326.829,0.7102,0.44196,0.93973,0.90976,0.86537,0.90554,0.6734,1.02367,0.58287,1.09442,0.0001387,0.0001387,0.0001387
89,340.486,0.71366,0.44509,0.94653,0.9088,0.86739,0.90863,0.66684,1.03043,0.58389,1.0961,0.0001288,0.0001288,0.0001288
90,354.185,0.70126,0.43575,0.93706,0.90836,0.87158,0.9159,0.67456,1.02763,0.58248,1.09782,0.0001189,0.0001189,0.0001189
91,368.711,0.69154,0.40268,0.93577,0.89127,0.86022,0.90145,0.6564,1.03153,0.58994,1.10537,0.000109,0.000109,0.000109
92,382.309,0.65792,0.37519,0.92102,0.87987,0.87196,0.89974,0.65752,1.01702,0.6045,1.09063,9.91e-05,9.91e-05,9.91e-05
93,395.854,0.66333,0.37532,0.92815,0.872,0.86686,0.89933,0.65083,1.03682,0.61944,1.10705,8.92e-05,8.92e-05,8.92e-05
94,409.479,0.65111,0.36569,0.91358,0.90387,0.84917,0.90396,0.65618,1.03782,0.61876,1.09981,7.93e-05,7.93e-05,7.93e-05
95,423.121,0.6385,0.36211,0.90615,0.90377,0.85811,0.9075,0.6621,1.02484,0.61831,1.09453,6.94e-05,6.94e-05,6.94e-05
96,436.6,0.63211,0.3589,0.91037,0.9106,0.8481,0.90569,0.66431,1.01772,0.61152,1.0868,5.95e-05,5.95e-05,5.95e-05
97,450.164,0.62818,0.35293,0.9026,0.91704,0.84386,0.90592,0.66487,1.01873,0.60553,1.08461,4.96e-05,4.96e-05,4.96e-05
98,463.711,0.61961,0.34995,0.90916,0.91657,0.85965,0.91258,0.66224,1.02519,0.60165,1.08972,3.97e-05,3.97e-05,3.97e-05
99,477.218,0.61922,0.35372,0.903,0.87382,0.89538,0.91219,0.66865,1.0321,0.60575,1.0918,2.98e-05,2.98e-05,2.98e-05
100,490.702,0.61134,0.34231,0.89419,0.91337,0.86026,0.91227,0.66612,1.02946,0.60569,1.09499,1.99e-05,1.99e-05,1.99e-05
