epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,1698.91,0.37293,0.25296,0.86074,0.87395,0.76371,0.85078,0.64943,1.13688,1.0522,1.29954,0.0006238,0.0006238,0.0006238
78,1734.73,0.36049,0.24744,0.85661,0.85656,0.74314,0.8251,0.62771,1.13741,1.11319,1.30734,0.00061885,0.00061885,0.00061885
79,1770.49,0.36128,0.2485,0.85902,0.87725,0.71914,0.82462,0.63579,1.15039,1.27952,1.30575,0.0006139,0.0006139,0.0006139
80,1806.21,0.35174,0.24613,0.85751,0.86878,0.75939,0.82914,0.62063,1.14844,1.06796,1.3146,0.00060895,0.00060895,0.00060895
81,1841.88,0.36453,0.24674,0.859,0.8729,0.76131,0.84222,0.6374,1.13223,1.09284,1.30413,0.000604,0.000604,0.000604
82,1877.66,0.36678,0.24768,0.85964,0.88339,0.76802,0.84762,0.65147,1.10977,1.12244,1.27538,0.00059905,0.00059905,0.00059905
83,1913.5,0.36128,0.24178,0.85797,0.85678,0.74454,0.83235,0.63917,1.13038,1.18268,1.29169,0.0005941,0.0005941,0.0005941
84,1949.3,0.35378,0.24082,0.85795,0.84788,0.74217,0.81723,0.62183,1.13996,1.16594,1.28869,0.00058915,0.00058915,0.00058915
85,54.114,0.37957,0.27451,0.86522,0.85021,0.74982,0.8326,0.6289,1.15638,1.16142,1.35463,0.0005842,0.0005842,0.0005842
86,90.6616,0.35819,0.24765,0.85636,0.85039,0.75619,0.84216,0.64985,1.10155,1.15317,1.28137,0.00057925,0.00057925,0.00057925
87,127.192,0.35364,0.2421,0.85654,0.84727,0.75659,0.83193,0.63767,1.14358,1.14857,1.31893,0.0005743,0.0005743,0.0005743
88,163.872,0.33963,0.23373,0.85344,0.86426,0.76028,0.84593,0.65621,1.11538,1.04418,1.31295,0.00056935,0.00056935,0.00056935
89,200.758,0.34633,0.23369,0.85258,0.88326,0.77682,0.84896,0.65105,1.11871,1.01629,1.31844,0.0005644,0.0005644,0.0005644
90,237.441,0.34329,0.23384,0.84986,0.9034,0.74988,0.85802,0.65855,1.13214,1.08232,1.32414,0.00055945,0.00055945,0.00055945
91,274.635,0.32595,0.226,0.85118,0.90555,0.73995,0.85545,0.66816,1.09241,1.10028,1.32319,0.0005545,0.0005545,0.0005545
92,311.577,0.34547,0.23072,0.85278,0.86387,0.75983,0.85432,0.65066,1.15401,1.10329,1.34168,0.00054955,0.00054955,0.00054955
93,348.594,0.32397,0.22326,0.84876,0.87504,0.75162,0.84765,0.64706,1.14165,1.14895,1.30343,0.0005446,0.0005446,0.0005446
94,385.437,0.33998,0.22934,0.85175,0.86792,0.75873,0.84377,0.64922,1.11182,1.10585,1.30888,0.00053965,0.00053965,0.00053965
